0.0,0.0,1481051932.04,0.0
0.0,0.0,1481051932.06,0.0
0.0,0.0,1481051932.08,0.0
0.0,0.0,1481051932.1,0.0
0.0,0.0,1481051932.12,0.0
0.0,0.0,1481051932.14,0.0
0.0,0.0,1481051932.16,0.0
0.0,0.0,1481051932.18,0.0
0.0,0.0,1481051932.2,0.0
0.0,0.0,1481051932.22,0.0
0.0,0.0,1481051932.24,0.0
0.0,0.0,1481051932.26,0.0
0.0,0.0,1481051932.28,0.0
0.0,0.0,1481051932.3,0.0
0.0,0.0,1481051932.32,0.0
0.0,0.0,1481051932.34,0.0
0.0,0.0,1481051932.36,0.0
0.0,0.0,1481051932.38,0.0
0.0,0.0,1481051932.4,0.0
0.0,0.0,1481051932.42,0.0
0.0,0.0,1481051932.44,0.0
0.0,0.0,1481051932.46,0.0
0.0,0.0,1481051932.48,0.0
0.0,0.0,1481051932.5,0.0
0.0,0.0,1481051932.52,0.0
0.0,0.0,1481051932.54,0.0
0.0,0.0,1481051932.56,0.0
0.0,0.0,1481051932.58,0.0
0.0,0.0,1481051932.6,0.0
0.0,0.0,1481051932.62,0.0
0.0,0.0,1481051932.64,0.0
0.0,0.0,1481051932.66,0.0
0.0,0.0,1481051932.68,0.0
0.0,0.0,1481051932.7,0.0
0.0,0.0,1481051932.72,0.0
0.0,0.0,1481051932.74,0.0
0.0,0.0,1481051932.76,0.0
0.0,0.0,1481051932.78,0.0
0.0,0.0,1481051932.8,0.0
0.0,0.0,1481051932.82,0.0
0.0,0.0,1481051932.84,0.0
0.0,0.0,1481051932.86,0.0
0.0,0.0,1481051932.89,0.0
0.0,0.0,1481051932.92,0.0
0.0,0.0,1481051932.92,0.0
0.0,0.0,1481051932.95,0.0
0.0,0.0,1481051932.96,0.0
0.0,0.0,1481051932.98,0.0
0.0,0.0,1481051933.0,0.0
0.0,0.0,1481051933.02,0.0
0.0,0.0,1481051933.04,0.0
0.0,0.0,1481051933.06,0.0
0.0,0.0,1481051933.08,0.0
0.0,0.0,1481051933.1,0.0
0.0,0.0,1481051933.12,0.0
0.0,0.0,1481051933.14,0.0
0.0,0.0,1481051933.16,0.0
0.0,0.0,1481051933.18,0.0
0.0,0.0,1481051933.2,0.0
0.0,0.0,1481051933.22,0.0
0.0,0.0,1481051933.24,0.0
0.0,0.0,1481051933.26,0.0
0.0,0.0,1481051933.28,0.0
0.0,0.0,1481051933.3,0.0
0.0,0.0,1481051933.32,0.0
0.0,0.0,1481051933.34,0.0
0.0,0.0,1481051933.36,0.0
0.0,0.0,1481051933.38,0.0
0.0,0.0,1481051933.4,0.0
0.0,0.0,1481051933.42,0.0
0.0,0.0,1481051933.44,0.0
0.0,0.0,1481051933.46,0.0
0.0,0.0,1481051933.48,0.0
0.0,0.0,1481051933.5,0.0
0.0,0.0,1481051933.52,0.0
0.0,0.0,1481051933.54,0.0
0.0,0.0,1481051933.56,0.0
0.0,0.0,1481051933.58,0.0
0.0,0.0,1481051933.6,0.0
0.0,0.0,1481051933.62,0.0
0.0,0.0,1481051933.64,0.0
0.0,0.0,1481051933.66,0.0
0.0,0.0,1481051933.68,0.0
0.0,0.0,1481051933.7,0.0
0.0,0.0,1481051933.72,0.0
0.0,0.0,1481051933.74,0.0
0.0,0.0,1481051933.76,0.0
0.0,0.0,1481051933.78,0.0
0.0,0.0,1481051933.8,0.0
0.0,0.0,1481051933.82,0.0
0.0,0.0,1481051933.84,0.0
0.0,0.0,1481051933.86,0.0
0.0,0.0,1481051933.88,0.0
0.0,0.0,1481051933.9,0.0
0.0,0.0,1481051933.92,0.0
0.0,0.0,1481051933.94,0.0
0.0,0.0,1481051933.96,0.0
0.0,0.0,1481051933.98,0.0
0.0,0.0,1481051934.0,0.0
0.0,0.0,1481051934.02,0.0
0.0,0.0,1481051934.04,0.0
0.0,0.0,1481051934.06,0.0
0.0,0.0,1481051934.08,0.0
0.0,0.0,1481051934.1,0.0
0.0,0.0,1481051934.12,0.0
0.0,0.0,1481051934.14,0.0
0.0,0.0,1481051934.16,0.0
0.0,0.0,1481051934.18,0.0
0.0,0.0,1481051934.2,0.0
0.0,0.0,1481051934.22,0.0
0.0,0.0,1481051934.24,0.0
0.0,0.0,1481051934.26,0.0
0.0,0.0,1481051934.28,0.0
0.0,0.0,1481051934.3,0.0
0.0,0.0,1481051934.32,0.0
0.0,0.0,1481051934.34,0.0
0.0,0.0,1481051934.36,0.0
0.0,0.0,1481051934.38,0.0
0.0,0.0,1481051934.4,0.0
0.0,0.0,1481051934.42,0.0
0.0,0.0,1481051934.44,0.0
0.0,0.0,1481051934.46,0.0
0.0,0.0,1481051934.48,0.0
0.0,0.0,1481051934.5,0.0
0.0,0.0,1481051934.52,0.0
0.0,0.0,1481051934.54,0.0
0.0,0.0,1481051934.56,0.0
0.0,0.0,1481051934.6,0.0
0.0,0.0,1481051934.6,0.0
0.0,0.0,1481051934.62,0.0
0.0,0.0,1481051934.64,0.0
0.0,0.0,1481051934.66,0.0
0.0,0.0,1481051934.68,0.0
0.0,0.0,1481051934.7,0.0
0.0,0.0,1481051934.72,0.0
0.0,0.0,1481051934.74,0.0
0.0,0.0,1481051934.76,0.0
0.0,0.0,1481051934.78,0.0
0.0,0.0,1481051934.8,0.0
0.0,0.0,1481051934.82,0.0
0.0,0.0,1481051934.84,0.0
0.0,0.0,1481051934.86,0.0
0.0,0.0,1481051934.88,0.0
0.0,0.0,1481051934.9,0.0
0.0,0.0,1481051934.92,0.0
0.0,0.0,1481051934.94,0.0
0.0,0.0,1481051934.96,0.0
0.0,0.0,1481051934.98,0.0
0.0,0.0,1481051935.0,0.0
0.0,0.0,1481051935.02,0.0
0.0,0.0,1481051935.04,0.0
0.0,0.0,1481051935.06,0.0
0.0,0.0,1481051935.08,0.0
0.0,0.0,1481051935.1,0.0
0.0,0.0,1481051935.12,0.0
0.0,0.0,1481051935.14,0.0
0.0,0.0,1481051935.16,0.0
0.0,0.0,1481051935.18,0.0
0.0,0.0,1481051935.2,0.0
0.0,0.0,1481051935.22,0.0
0.0,0.0,1481051935.24,0.0
0.0,0.0,1481051935.26,0.0
0.0,0.0,1481051935.3,0.0
0.0,0.0,1481051935.3,0.0
0.0,0.0,1481051935.32,0.0
0.0,0.0,1481051935.34,0.0
0.0,0.0,1481051935.36,0.0
0.0,0.0,1481051935.38,0.0
0.0,0.0,1481051935.4,0.0
0.0,0.0,1481051935.42,0.0
0.0,0.0,1481051935.44,0.0
0.0,0.0,1481051935.46,0.0
0.0,0.0,1481051935.48,0.0
0.0,0.0,1481051935.5,0.0
0.0,0.0,1481051935.52,0.0
0.0,0.0,1481051935.54,0.0
0.0,0.0,1481051935.56,0.0
0.0,0.0,1481051935.58,3.14159265359
0.0,0.0,1481051935.6,0.0
0.0,0.0,1481051935.62,0.0
0.0,0.0,1481051935.64,0.0
0.0,0.0,1481051935.66,0.0
0.0,0.0,1481051935.68,0.0
0.0,0.0,1481051935.7,0.0
0.0,0.0,1481051935.72,0.0
0.0,0.0,1481051935.74,0.0
0.0,0.0,1481051935.76,0.0
0.0,0.0,1481051935.78,0.0
0.0,0.0,1481051935.8,0.0
0.0,0.0,1481051935.82,0.0
0.0,0.0,1481051935.84,0.0
0.0,0.0,1481051935.86,0.0
0.0,0.0,1481051935.88,0.0
0.0,0.0,1481051935.9,0.0
0.0,0.0,1481051935.92,0.0
0.0,0.0,1481051935.94,0.0
0.0,0.0,1481051935.96,0.0
0.0,0.0,1481051935.98,0.0
0.0,0.0,1481051936.0,0.0
0.0,0.0,1481051936.02,0.0
0.0,0.0,1481051936.04,0.0
0.0,0.0,1481051936.06,0.0
0.0,0.0,1481051936.08,0.0
0.0,0.0,1481051936.1,0.0
0.0,0.0,1481051936.12,0.0
0.0,0.0,1481051936.16,0.0
0.0,0.0,1481051936.2,0.0
0.0,0.0,1481051936.2,0.0
0.0,0.0,1481051936.24,0.0
0.0,0.0,1481051936.24,0.0
0.0,0.0,1481051936.28,0.0
0.0,0.0,1481051936.28,0.0
0.0,0.0,1481051936.32,0.0
0.0,0.0,1481051936.32,0.0
0.0,0.0,1481051936.36,0.0
0.0,0.0,1481051936.36,0.0
0.0,0.0,1481051936.4,0.0
0.0,0.0,1481051936.4,0.0
0.0,0.0,1481051936.44,0.0
0.0,0.0,1481051936.44,0.0
0.0,0.0,1481051936.48,0.0
0.0,0.0,1481051936.48,0.0
0.0,0.0,1481051936.52,0.0
0.0,0.0,1481051936.52,0.0
0.0,0.0,1481051936.56,0.0
0.0,0.0,1481051936.56,0.0
0.0,0.0,1481051936.6,0.0
0.0,0.0,1481051936.6,0.0
0.0,0.0,1481051936.64,0.0
0.0,0.0,1481051936.64,0.0
0.0,0.0,1481051936.68,0.0
0.0,0.0,1481051936.68,0.0
0.0,0.0,1481051936.72,0.0
0.0,0.0,1481051936.72,0.0
0.0,0.0,1481051936.76,0.0
0.0,0.0,1481051936.76,0.0
0.0,0.0,1481051936.8,0.0
0.0,0.0,1481051936.8,0.0
0.0,0.0,1481051936.84,0.0
0.0,0.0,1481051936.84,0.0
0.0,0.0,1481051936.88,0.0
0.0,0.0,1481051936.88,0.0
0.0,0.0,1481051936.92,0.0
0.0,0.0,1481051936.92,0.0
0.0,0.0,1481051936.96,0.0
0.0,0.0,1481051936.96,0.0
0.0,0.0,1481051937.0,0.0
0.0,0.0,1481051937.0,0.0
0.0,0.0,1481051937.04,3.14159265359
0.0,0.0,1481051937.04,3.14159265359
0.0,0.0,1481051937.08,0.0
0.0,0.0,1481051937.08,0.0
0.0,0.0,1481051937.12,0.0
0.0,0.0,1481051937.12,0.0
0.0,0.0,1481051937.16,0.0
0.0,0.0,1481051937.16,0.0
0.0,0.0,1481051937.2,0.0
0.0,0.0,1481051937.2,0.0
0.01,0.0,1481051937.24,0.0
0.01,0.0,1481051937.24,0.0
0.01,0.0,1481051937.28,0.0
0.01,0.0,1481051937.28,0.0
0.01,0.0,1481051937.32,0.0
0.01,0.0,1481051937.32,0.0
0.01,0.01,1481051937.36,0.0
0.01,0.01,1481051937.36,0.0
0.01,0.01,1481051937.4,0.0
0.01,0.01,1481051937.4,0.0
0.02,0.01,1481051937.44,0.0
0.02,0.01,1481051937.44,0.0
0.02,0.01,1481051937.48,0.0
0.02,0.01,1481051937.48,0.0
0.02,0.01,1481051937.52,0.0
0.02,0.01,1481051937.52,0.0
0.02,0.01,1481051937.56,0.0
0.02,0.01,1481051937.56,0.0
0.02,0.01,1481051937.6,0.0
0.02,0.01,1481051937.6,0.0
0.02,0.01,1481051937.64,0.0
0.02,0.01,1481051937.64,0.0
0.02,0.01,1481051937.68,0.0
0.02,0.01,1481051937.68,0.0
0.03,0.01,1481051937.72,0.0
0.03,0.01,1481051937.72,0.0
0.03,0.01,1481051937.76,0.0
0.03,0.01,1481051937.76,0.0
0.03,0.01,1481051937.8,0.0
0.03,0.01,1481051937.8,0.0
0.03,0.01,1481051937.84,0.0
0.03,0.01,1481051937.84,0.0
0.03,0.01,1481051937.88,0.0
0.03,0.01,1481051937.88,0.0
0.03,0.01,1481051937.92,0.0
0.03,0.01,1481051937.92,0.0
0.03,0.01,1481051937.96,0.0
0.03,0.01,1481051937.96,0.0
0.03,0.01,1481051938.0,0.0
0.03,0.01,1481051938.0,0.0
0.03,0.01,1481051938.04,0.0
0.03,0.01,1481051938.04,0.0
0.03,0.01,1481051938.08,0.0
0.03,0.01,1481051938.08,0.0
0.04,0.01,1481051938.12,0.0
0.04,0.01,1481051938.12,0.0
0.04,0.02,1481051938.16,0.0
0.04,0.02,1481051938.16,0.0
0.04,0.02,1481051938.2,0.0
0.04,0.02,1481051938.2,0.0
0.04,0.02,1481051938.24,0.0
0.04,0.02,1481051938.24,0.0
0.04,0.02,1481051938.28,0.0
0.04,0.02,1481051938.28,0.0
0.04,0.02,1481051938.32,0.0
0.04,0.02,1481051938.32,0.0
0.05,0.02,1481051938.36,0.0
0.05,0.02,1481051938.36,0.0
0.05,0.02,1481051938.4,0.0
0.05,0.02,1481051938.4,0.0
0.05,0.02,1481051938.44,0.0
0.05,0.02,1481051938.44,0.0
0.05,0.03,1481051938.48,0.0
0.06,0.03,1481051938.48,0.0
0.06,0.03,1481051938.52,0.0
0.06,0.03,1481051938.52,0.0
0.07,0.03,1481051938.56,0.0
0.07,0.03,1481051938.56,0.0
0.07,0.03,1481051938.6,0.0
0.08,0.03,1481051938.6,0.0
0.08,0.03,1481051938.64,0.0
0.08,0.03,1481051938.64,0.0
0.09,0.03,1481051938.68,0.0
0.09,0.03,1481051938.68,0.0
0.1,0.03,1481051938.72,0.0
0.1,0.03,1481051938.72,0.0
0.1,0.03,1481051938.76,0.0
0.11,0.03,1481051938.76,0.0
0.11,0.03,1481051938.8,0.0
0.12,0.03,1481051938.8,0.0
0.12,0.03,1481051938.84,0.0
0.13,0.03,1481051938.84,0.0
0.13,0.03,1481051938.88,0.0
0.14,0.03,1481051938.88,0.0
0.14,0.03,1481051938.92,0.0
0.15,0.03,1481051938.92,0.0
0.15,0.03,1481051938.96,0.0
0.16,0.03,1481051938.96,0.0
0.16,0.03,1481051939.0,0.0
0.17,0.03,1481051939.0,0.0
0.17,0.04,1481051939.04,0.0
0.18,0.04,1481051939.04,0.0
0.18,0.04,1481051939.08,0.0
0.18,0.04,1481051939.08,0.0
0.19,0.04,1481051939.12,0.0
0.19,0.04,1481051939.12,0.0
0.2,0.04,1481051939.16,0.0
0.2,0.04,1481051939.16,0.0
0.21,0.04,1481051939.2,0.0
0.21,0.04,1481051939.2,0.0
0.21,0.04,1481051939.24,0.0
0.22,0.04,1481051939.24,0.0
0.22,0.04,1481051939.28,0.0
0.22,0.04,1481051939.28,0.0
0.23,0.04,1481051939.32,0.0
0.23,0.04,1481051939.32,0.0
0.24,0.04,1481051939.36,0.0
0.24,0.04,1481051939.36,0.0
0.24,0.04,1481051939.4,0.0
0.25,0.04,1481051939.4,0.0
0.25,0.04,1481051939.44,0.0
0.26,0.04,1481051939.44,0.0
0.26,0.04,1481051939.48,0.0
0.26,0.04,1481051939.48,0.0
0.27,0.04,1481051939.52,0.0
0.27,0.04,1481051939.52,0.0
0.28,0.04,1481051939.56,0.0
0.28,0.04,1481051939.56,0.0
0.29,0.04,1481051939.6,0.0
0.29,0.04,1481051939.6,0.0
0.3,0.04,1481051939.64,0.0
0.3,0.04,1481051939.64,0.0
0.31,0.04,1481051939.68,0.0
0.31,0.04,1481051939.68,0.0
0.32,0.04,1481051939.72,0.0
0.32,0.04,1481051939.72,0.0
0.33,0.04,1481051939.76,0.0
0.33,0.04,1481051939.76,0.0
0.34,0.04,1481051939.8,0.0
0.34,0.04,1481051939.8,0.0
0.35,0.04,1481051939.84,0.0
0.35,0.04,1481051939.84,0.0
0.36,0.04,1481051939.88,0.0
0.36,0.04,1481051939.88,0.0
0.37,0.04,1481051939.92,0.0
0.37,0.04,1481051939.92,0.0
0.38,0.04,1481051939.96,0.0
0.38,0.04,1481051939.96,0.0
0.39,0.04,1481051940.0,0.0
0.39,0.04,1481051940.0,0.0
0.4,0.04,1481051940.04,0.0
0.4,0.04,1481051940.04,0.0
0.41,0.04,1481051940.08,0.0
0.41,0.04,1481051940.08,0.0
0.42,0.04,1481051940.12,0.0
0.42,0.04,1481051940.12,0.0
0.43,0.04,1481051940.16,0.0
0.43,0.04,1481051940.16,0.0
0.44,0.04,1481051940.2,0.0
0.44,0.04,1481051940.2,0.0
0.45,0.04,1481051940.24,0.0
0.45,0.05,1481051940.24,0.0
0.46,0.05,1481051940.28,0.0
0.46,0.05,1481051940.28,0.0
0.46,0.05,1481051940.32,0.0
0.47,0.05,1481051940.32,0.0
0.47,0.05,1481051940.36,0.0
0.48,0.05,1481051940.36,0.0
0.48,0.05,1481051940.4,0.0
0.48,0.05,1481051940.4,0.0
0.49,0.05,1481051940.44,0.0
0.49,0.05,1481051940.44,0.0
0.49,0.05,1481051940.48,0.0
0.5,0.05,1481051940.48,0.0
