0.01,0.01,1481051356.76,0.0
0.01,0.01,1481051356.78,0.0
0.01,0.01,1481051356.8,0.0
0.01,0.01,1481051356.82,0.0
0.01,0.01,1481051356.84,0.0
0.01,0.01,1481051356.86,0.0
0.01,0.01,1481051356.88,0.0
0.01,0.01,1481051356.9,0.0
0.01,0.01,1481051356.92,0.0
0.01,0.01,1481051356.94,0.0
0.01,0.01,1481051356.96,0.0
0.01,0.01,1481051356.98,0.0
0.01,0.01,1481051357.0,0.0
0.01,0.01,1481051357.02,0.0
0.01,0.01,1481051357.04,0.0
0.01,0.01,1481051357.06,0.0
0.01,0.01,1481051357.08,0.0
0.01,0.01,1481051357.1,0.0
0.01,0.01,1481051357.12,0.0
0.01,0.01,1481051357.14,0.0
0.01,0.01,1481051357.16,0.0
0.01,0.01,1481051357.18,0.0
0.01,0.01,1481051357.2,0.0
0.01,0.01,1481051357.22,0.0
0.01,0.01,1481051357.24,0.0
0.01,0.01,1481051357.26,0.0
0.01,0.01,1481051357.28,0.0
0.01,0.01,1481051357.3,0.0
0.01,0.01,1481051357.32,0.0
0.01,0.01,1481051357.34,0.0
0.01,0.01,1481051357.36,0.0
0.01,0.01,1481051357.38,0.0
0.01,0.01,1481051357.4,0.0
0.01,0.01,1481051357.42,0.0
0.01,0.01,1481051357.44,0.0
0.01,0.01,1481051357.46,0.0
0.01,0.01,1481051357.48,0.0
0.01,0.01,1481051357.5,0.0
0.01,0.01,1481051357.52,0.0
0.01,0.01,1481051357.54,0.0
0.01,0.01,1481051357.56,0.0
0.01,0.01,1481051357.58,0.0
0.01,0.01,1481051357.6,0.0
0.01,0.01,1481051357.62,0.0
0.01,0.01,1481051357.64,0.0
0.01,0.01,1481051357.66,0.0
0.01,0.01,1481051357.68,0.0
0.01,0.01,1481051357.7,0.0
0.01,0.01,1481051357.72,0.0
0.01,0.01,1481051357.74,0.0
0.01,0.01,1481051357.76,0.0
0.01,0.01,1481051357.78,0.0
0.01,0.01,1481051357.81,0.0
0.01,0.01,1481051357.82,0.0
0.01,0.01,1481051357.84,0.0
0.01,0.01,1481051357.86,0.0
0.01,0.01,1481051357.88,0.0
0.01,0.01,1481051357.9,0.0
0.01,0.01,1481051357.92,0.0
0.01,0.01,1481051357.94,0.0
0.01,0.01,1481051357.96,0.0
0.01,0.01,1481051357.98,0.0
0.01,0.01,1481051358.0,0.0
0.01,0.01,1481051358.02,0.0
0.01,0.01,1481051358.04,0.0
0.01,0.01,1481051358.06,0.0
0.01,0.01,1481051358.08,0.0
0.01,0.01,1481051358.1,0.0
0.01,0.01,1481051358.12,0.0
0.01,0.01,1481051358.14,0.0
0.01,0.01,1481051358.16,0.0
0.01,0.01,1481051358.18,0.0
0.01,0.01,1481051358.2,0.0
0.01,0.01,1481051358.22,0.0
0.01,0.01,1481051358.24,0.0
0.01,0.01,1481051358.26,0.0
0.01,0.01,1481051358.28,0.0
0.01,0.01,1481051358.3,0.0
0.01,0.01,1481051358.32,0.0
0.01,0.01,1481051358.34,0.0
0.01,0.01,1481051358.36,0.0
0.01,0.01,1481051358.38,0.0
0.01,0.01,1481051358.4,0.0
0.01,0.01,1481051358.42,0.0
0.01,0.01,1481051358.44,0.0
0.01,0.01,1481051358.47,0.0
0.01,0.01,1481051358.48,0.0
0.01,0.01,1481051358.5,0.0
0.01,0.01,1481051358.52,0.0
0.01,0.01,1481051358.56,0.0
0.01,0.01,1481051358.56,0.0
0.01,0.01,1481051358.58,0.0
0.01,0.01,1481051358.6,0.0
0.01,0.01,1481051358.62,0.0
0.01,0.01,1481051358.64,0.0
0.01,0.01,1481051358.66,0.0
0.01,0.01,1481051358.68,0.0
0.01,0.01,1481051358.7,0.0
0.01,0.01,1481051358.72,0.0
0.01,0.01,1481051358.74,0.0
0.01,0.01,1481051358.76,0.0
0.01,0.01,1481051358.78,0.0
0.01,0.01,1481051358.81,0.0
0.01,0.01,1481051358.82,0.0
0.01,0.01,1481051358.84,0.0
0.01,0.01,1481051358.86,0.0
0.01,0.01,1481051358.88,0.0
0.01,0.01,1481051358.9,0.0
0.01,0.01,1481051358.92,0.0
0.01,0.01,1481051358.94,0.0
0.01,0.01,1481051358.96,0.0
0.01,0.01,1481051358.98,0.0
0.01,0.01,1481051359.0,0.0
0.01,0.01,1481051359.02,0.0
0.01,0.01,1481051359.04,0.0
0.01,0.01,1481051359.07,0.0
0.01,0.01,1481051359.08,0.0
0.01,0.01,1481051359.1,0.0
0.01,0.01,1481051359.12,0.0
0.01,0.01,1481051359.14,0.0
0.01,0.01,1481051359.16,0.0
0.01,0.01,1481051359.18,0.0
0.01,0.01,1481051359.2,0.0
0.01,0.01,1481051359.22,0.0
0.01,0.01,1481051359.24,0.0
0.01,0.01,1481051359.26,0.0
0.01,0.01,1481051359.29,0.0
0.01,0.01,1481051359.3,0.0
0.01,0.01,1481051359.32,0.0
0.01,0.01,1481051359.34,0.0
0.01,0.01,1481051359.36,0.0
0.01,0.01,1481051359.38,0.0
0.01,0.01,1481051359.4,0.0
0.01,0.01,1481051359.42,0.0
0.01,0.01,1481051359.44,0.0
0.01,0.01,1481051359.46,0.0
0.01,0.01,1481051359.48,0.0
0.01,0.01,1481051359.5,0.0
0.01,0.01,1481051359.52,0.0
0.01,0.01,1481051359.54,0.0
0.01,0.01,1481051359.56,0.0
0.01,0.01,1481051359.58,0.0
0.01,0.01,1481051359.6,0.0
0.01,0.01,1481051359.62,0.0
0.01,0.01,1481051359.64,0.0
0.01,0.01,1481051359.66,0.0
0.01,0.01,1481051359.68,0.0
0.01,0.01,1481051359.7,0.0
0.01,0.01,1481051359.72,0.0
0.01,0.01,1481051359.74,0.0
0.01,0.01,1481051359.76,0.0
0.01,0.01,1481051359.78,0.0
0.01,0.01,1481051359.8,0.0
0.01,0.01,1481051359.82,0.0
0.01,0.01,1481051359.84,0.0
0.01,0.01,1481051359.86,0.0
0.01,0.01,1481051359.88,0.0
0.01,0.01,1481051359.9,0.0
0.01,0.01,1481051359.92,0.0
0.01,0.01,1481051359.94,0.0
0.01,0.01,1481051359.96,0.0
0.01,0.01,1481051359.98,0.0
0.01,0.01,1481051360.0,0.0
0.01,0.01,1481051360.02,0.0
0.01,0.01,1481051360.04,0.0
0.01,0.01,1481051360.06,0.0
0.01,0.01,1481051360.08,0.0
0.01,0.01,1481051360.1,0.0
0.01,0.01,1481051360.12,0.0
0.01,0.01,1481051360.14,0.0
0.01,0.01,1481051360.16,0.0
0.01,0.01,1481051360.18,0.0
0.01,0.01,1481051360.2,0.0
0.01,0.01,1481051360.22,0.0
0.01,0.01,1481051360.24,0.0
0.01,0.01,1481051360.26,0.0
0.01,0.01,1481051360.28,0.0
0.01,0.01,1481051360.3,0.0
0.01,0.01,1481051360.32,0.0
0.01,0.01,1481051360.34,0.0
0.01,0.01,1481051360.36,0.0
0.01,0.01,1481051360.39,0.0
0.01,0.01,1481051360.4,0.0
0.01,0.01,1481051360.42,0.0
0.01,0.01,1481051360.44,0.0
0.01,0.01,1481051360.46,0.0
0.01,0.01,1481051360.48,0.0
0.01,0.01,1481051360.5,0.0
0.01,0.01,1481051360.52,0.0
0.01,0.01,1481051360.54,0.0
0.01,0.01,1481051360.56,0.0
0.01,0.01,1481051360.58,0.0
0.01,0.01,1481051360.6,0.0
0.01,0.01,1481051360.62,0.0
0.01,0.01,1481051360.64,0.0
0.01,0.01,1481051360.66,0.0
0.01,0.01,1481051360.68,0.0
0.01,0.01,1481051360.7,0.0
0.01,0.01,1481051360.72,0.0
0.01,0.01,1481051360.74,0.0
0.01,0.01,1481051360.76,0.0
